image_id,species,camera_id,datetime,bbox_x,bbox_y,bbox_w,bbox_h
GUYRA-SYN-000356,capybara,CAM-049,2024-10-28,1612,167,369,328
GUYRA-SYN-000357,anteater,CAM-046,2024-06-03,1878,229,131,380
GUYRA-SYN-000358,anteater,CAM-013,2024-10-18,306,336,267,366
GUYRA-SYN-000359,brocket_deer,CAM-008,2024-11-07,1468,1001,146,361
GUYRA-SYN-000360,brocket_deer,CAM-004,2024-08-05,1051,850,333,388
GUYRA-SYN-000361,jaguar,CAM-036,2024-08-22,1652,631,470,111
GUYRA-SYN-000362,brocket_deer,CAM-017,2024-01-24,446,149,123,316
GUYRA-SYN-000363,tapir,CAM-045,2024-02-18,123,141,341,116
GUYRA-SYN-000364,tapir,CAM-027,2024-03-25,277,860,291,295
GUYRA-SYN-000365,brocket_deer,CAM-025,2024-07-03,1398,272,434,278
GUYRA-SYN-000366,jaguar,CAM-012,2024-09-13,1083,260,472,214
GUYRA-SYN-000367,jaguar,CAM-049,2024-01-10,948,868,372,294
GUYRA-SYN-000368,puma,CAM-016,2024-08-12,317,564,196,471
GUYRA-SYN-000369,jaguar,CAM-003,2024-11-14,1259,32,223,205
GUYRA-SYN-000370,jaguar,CAM-007,2024-10-02,914,99,225,479
GUYRA-SYN-000371,jaguar,CAM-026,2024-08-08,1105,444,486,497
GUYRA-SYN-000372,jaguar,CAM-009,2024-09-10,479,653,395,406
GUYRA-SYN-000373,capybara,CAM-021,2024-04-10,1794,293,438,366
GUYRA-SYN-000374,puma,CAM-027,2024-05-09,124,358,420,447
GUYRA-SYN-000375,brocket_deer,CAM-036,2024-08-02,705,780,368,263
GUYRA-SYN-000376,capybara,CAM-027,2024-07-05,614,770,194,486
GUYRA-SYN-000377,anteater,CAM-031,2024-04-28,461,615,462,173
GUYRA-SYN-000378,brocket_deer,CAM-004,2024-09-14,853,274,298,224
GUYRA-SYN-000379,tapir,CAM-014,2024-06-21,161,921,289,147
GUYRA-SYN-000380,anteater,CAM-047,2024-04-02,549,772,444,409
GUYRA-SYN-000381,anteater,CAM-003,2024-02-07,1647,444,345,206
GUYRA-SYN-000382,tapir,CAM-020,2024-01-07,1919,389,479,160
GUYRA-SYN-000383,capybara,CAM-049,2024-08-08,1424,418,303,222
GUYRA-SYN-000384,anteater,CAM-021,2024-05-13,954,735,257,233
GUYRA-SYN-000385,tapir,CAM-033,2024-08-15,201,961,489,263
GUYRA-SYN-000386,puma,CAM-024,2024-06-14,93,453,479,174
GUYRA-SYN-000387,jaguar,CAM-017,2024-09-19,1186,855,251,178
GUYRA-SYN-000388,puma,CAM-022,2024-04-13,1166,503,355,381
GUYRA-SYN-000389,capybara,CAM-044,2024-06-09,1563,1000,470,428
GUYRA-SYN-000390,capybara,CAM-032,2024-08-06,1500,721,186,171
GUYRA-SYN-000391,capybara,CAM-035,2024-08-06,1877,120,368,117
GUYRA-SYN-000392,jaguar,CAM-043,2024-01-25,13,844,170,422
GUYRA-SYN-000393,puma,CAM-005,2024-12-05,18,447,358,333
GUYRA-SYN-000394,tapir,CAM-004,2024-10-21,1365,989,437,349
GUYRA-SYN-000395,jaguar,CAM-001,2024-09-18,842,24,108,371
GUYRA-SYN-000396,capybara,CAM-018,2024-09-10,35,1028,457,445
GUYRA-SYN-000397,brocket_deer,CAM-012,2024-02-04,1073,304,223,198
GUYRA-SYN-000398,anteater,CAM-034,2024-05-27,725,547,303,140
GUYRA-SYN-000399,tapir,CAM-026,2024-08-19,498,462,253,450
GUYRA-SYN-000400,jaguar,CAM-042,2024-11-25,64,191,307,294
GUYRA-SYN-000401,brocket_deer,CAM-036,2024-08-02,1304,19,459,187
GUYRA-SYN-000402,jaguar,CAM-032,2024-07-21,1606,678,389,148
GUYRA-SYN-000403,anteater,CAM-003,2024-04-07,1845,973,238,123
GUYRA-SYN-000404,jaguar,CAM-044,2024-05-18,1154,67,191,261
GUYRA-SYN-000405,jaguar,CAM-014,2024-10-05,1540,815,139,253
GUYRA-SYN-000406,puma,CAM-037,2024-04-19,1709,796,446,376
GUYRA-SYN-000407,tapir,CAM-025,2024-12-05,1618,160,356,481
GUYRA-SYN-000408,tapir,CAM-004,2024-02-14,475,155,274,409
GUYRA-SYN-000409,anteater,CAM-039,2024-07-25,668,60,424,239
GUYRA-SYN-000410,brocket_deer,CAM-032,2024-04-12,1132,768,321,195
GUYRA-SYN-000411,capybara,CAM-038,2024-11-13,175,604,226,465
GUYRA-SYN-000412,jaguar,CAM-006,2024-05-05,778,315,478,299
GUYRA-SYN-000413,tapir,CAM-024,2024-02-03,10,631,327,284
GUYRA-SYN-000414,tapir,CAM-007,2024-03-03,383,882,329,385
GUYRA-SYN-000415,anteater,CAM-033,2024-07-04,53,183,281,383
GUYRA-SYN-000416,jaguar,CAM-039,2024-10-26,664,788,106,249
GUYRA-SYN-000417,brocket_deer,CAM-025,2024-02-24,1845,497,392,366
GUYRA-SYN-000418,puma,CAM-044,2024-07-06,284,550,254,237
GUYRA-SYN-000419,brocket_deer,CAM-010,2024-02-06,890,565,315,253
GUYRA-SYN-000420,brocket_deer,CAM-005,2024-06-09,505,1015,404,415
GUYRA-SYN-000421,puma,CAM-030,2024-02-05,623,13,302,270
GUYRA-SYN-000422,anteater,CAM-025,2024-06-15,685,881,433,404
GUYRA-SYN-000423,puma,CAM-020,2024-06-20,1423,411,345,260
GUYRA-SYN-000424,puma,CAM-026,2024-06-10,1505,1005,394,500
GUYRA-SYN-000425,puma,CAM-021,2024-07-09,1672,804,286,158
GUYRA-SYN-000426,anteater,CAM-013,2024-10-18,368,55,472,336
GUYRA-SYN-000427,capybara,CAM-014,2024-08-26,596,141,309,444
GUYRA-SYN-000428,brocket_deer,CAM-009,2024-11-10,495,517,437,178
GUYRA-SYN-000429,capybara,CAM-028,2024-07-03,919,981,398,305
GUYRA-SYN-000430,anteater,CAM-033,2024-12-14,1113,75,284,459
GUYRA-SYN-000431,anteater,CAM-039,2024-11-03,223,508,436,440
GUYRA-SYN-000432,tapir,CAM-011,2024-11-20,90,818,485,269
GUYRA-SYN-000433,brocket_deer,CAM-007,2024-01-04,529,454,361,482
GUYRA-SYN-000434,anteater,CAM-036,2024-10-23,1178,452,328,291
GUYRA-SYN-000435,brocket_deer,CAM-030,2024-11-19,1414,1024,177,276
GUYRA-SYN-000436,jaguar,CAM-031,2024-02-10,851,175,159,473
GUYRA-SYN-000437,puma,CAM-023,2024-05-11,932,423,366,347
GUYRA-SYN-000438,tapir,CAM-031,2024-02-15,1478,926,263,134
GUYRA-SYN-000439,tapir,CAM-003,2024-12-04,46,702,431,155
GUYRA-SYN-000440,capybara,CAM-011,2024-12-08,1056,357,382,181
GUYRA-SYN-000441,tapir,CAM-036,2024-07-15,474,829,422,194
GUYRA-SYN-000442,puma,CAM-041,2024-11-14,810,59,477,414
GUYRA-SYN-000443,puma,CAM-029,2024-10-14,796,9,460,209
GUYRA-SYN-000444,puma,CAM-018,2024-12-26,1630,128,395,152
GUYRA-SYN-000445,anteater,CAM-012,2024-06-11,403,937,158,234
GUYRA-SYN-000446,capybara,CAM-032,2024-09-21,641,795,412,300
GUYRA-SYN-000447,anteater,CAM-008,2024-06-12,1731,937,416,188
GUYRA-SYN-000448,capybara,CAM-046,2024-05-20,1208,173,444,168
GUYRA-SYN-000449,tapir,CAM-008,2024-04-10,239,374,291,455
GUYRA-SYN-000450,puma,CAM-033,2024-07-14,1221,282,394,296
GUYRA-SYN-000451,brocket_deer,CAM-012,2024-08-21,1100,354,384,185
GUYRA-SYN-000452,brocket_deer,CAM-019,2024-03-06,644,923,417,127
GUYRA-SYN-000453,tapir,CAM-001,2024-08-05,399,786,387,358
GUYRA-SYN-000454,capybara,CAM-032,2024-07-22,1007,851,463,327
GUYRA-SYN-000455,brocket_deer,CAM-011,2024-02-19,63,451,249,116
GUYRA-SYN-000456,tapir,CAM-015,2024-09-10,344,936,389,480
GUYRA-SYN-000457,brocket_deer,CAM-036,2024-09-04,1172,233,237,496
GUYRA-SYN-000458,anteater,CAM-024,2024-09-27,1549,85,489,468
GUYRA-SYN-000459,brocket_deer,CAM-035,2024-04-14,209,506,252,116
GUYRA-SYN-000460,brocket_deer,CAM-017,2024-06-28,1672,178,324,160
GUYRA-SYN-000461,puma,CAM-014,2024-12-19,1411,718,463,412
GUYRA-SYN-000462,capybara,CAM-028,2024-03-20,285,423,205,130
GUYRA-SYN-000463,anteater,CAM-023,2024-09-09,1222,344,265,460
GUYRA-SYN-000464,tapir,CAM-019,2024-10-09,1757,1053,447,148
GUYRA-SYN-000465,puma,CAM-049,2024-07-02,567,259,459,167
GUYRA-SYN-000466,puma,CAM-010,2024-12-11,1696,506,489,446
GUYRA-SYN-000467,brocket_deer,CAM-032,2024-03-19,1295,550,421,312
GUYRA-SYN-000468,brocket_deer,CAM-029,2024-02-21,1627,190,306,363
GUYRA-SYN-000469,capybara,CAM-018,2024-12-12,931,999,267,397
GUYRA-SYN-000470,jaguar,CAM-050,2024-12-03,1496,938,425,440
GUYRA-SYN-000471,capybara,CAM-023,2024-02-26,1094,814,211,319
GUYRA-SYN-000472,puma,CAM-032,2024-05-11,1696,580,272,380
GUYRA-SYN-000473,anteater,CAM-009,2024-10-28,993,703,449,490
GUYRA-SYN-000474,jaguar,CAM-003,2024-02-21,1605,941,108,163
GUYRA-SYN-000475,puma,CAM-029,2024-08-01,876,414,452,167
GUYRA-SYN-000476,capybara,CAM-020,2024-03-28,1910,561,147,435
GUYRA-SYN-000477,tapir,CAM-017,2024-02-12,1360,338,126,302
GUYRA-SYN-000478,capybara,CAM-020,2024-12-23,1546,479,319,435
GUYRA-SYN-000479,jaguar,CAM-046,2024-02-01,437,976,139,167
GUYRA-SYN-000480,anteater,CAM-015,2024-09-22,911,19,104,456
GUYRA-SYN-000481,tapir,CAM-008,2024-07-23,270,978,136,217
GUYRA-SYN-000482,brocket_deer,CAM-006,2024-12-26,209,211,260,288
GUYRA-SYN-000483,tapir,CAM-009,2024-07-25,1665,272,428,446
GUYRA-SYN-000484,puma,CAM-005,2024-09-19,17,336,325,279
GUYRA-SYN-000485,capybara,CAM-014,2024-11-24,310,843,415,451
GUYRA-SYN-000486,brocket_deer,CAM-014,2024-02-04,286,252,401,473
GUYRA-SYN-000487,brocket_deer,CAM-023,2024-07-11,1620,286,226,241
GUYRA-SYN-000488,capybara,CAM-006,2024-04-18,1230,583,498,453
GUYRA-SYN-000489,jaguar,CAM-043,2024-05-07,1060,1043,196,482
GUYRA-SYN-000490,brocket_deer,CAM-019,2024-11-02,1605,490,353,297
GUYRA-SYN-000491,jaguar,CAM-016,2024-08-21,1216,145,370,106
GUYRA-SYN-000492,tapir,CAM-021,2024-03-13,1762,861,287,379
GUYRA-SYN-000493,capybara,CAM-012,2024-08-25,149,34,400,134
GUYRA-SYN-000494,jaguar,CAM-017,2024-04-02,1889,123,303,359
GUYRA-SYN-000495,tapir,CAM-041,2024-12-17,1571,850,316,459
GUYRA-SYN-000496,brocket_deer,CAM-006,2024-11-18,1101,312,242,142
GUYRA-SYN-000497,tapir,CAM-006,2024-09-07,1654,318,374,267
GUYRA-SYN-000498,brocket_deer,CAM-038,2024-11-25,1709,135,258,457
GUYRA-SYN-000499,brocket_deer,CAM-047,2024-04-02,500,176,322,159
GUYRA-SYN-000500,brocket_deer,CAM-040,2024-10-02,633,359,161,106
GUYRA-SYN-000501,capybara,CAM-009,2024-12-01,335,1016,277,367
GUYRA-SYN-000502,anteater,CAM-047,2024-05-06,761,259,483,499
GUYRA-SYN-000503,tapir,CAM-047,2024-02-25,1842,60,271,319
GUYRA-SYN-000504,tapir,CAM-034,2024-02-09,1458,157,354,333
GUYRA-SYN-000505,anteater,CAM-024,2024-01-16,1759,341,288,180
GUYRA-SYN-000506,tapir,CAM-050,2024-02-19,1380,236,216,479
GUYRA-SYN-000507,anteater,CAM-001,2024-01-28,1767,25,225,123
GUYRA-SYN-000508,brocket_deer,CAM-024,2024-07-05,366,72,383,465
GUYRA-SYN-000509,capybara,CAM-042,2024-07-08,659,508,313,468
GUYRA-SYN-000510,tapir,CAM-018,2024-02-19,763,244,357,444
GUYRA-SYN-000511,jaguar,CAM-012,2024-04-26,1056,94,305,135
GUYRA-SYN-000512,brocket_deer,CAM-019,2024-05-11,176,935,104,288
GUYRA-SYN-000513,puma,CAM-019,2024-10-26,622,496,337,288
GUYRA-SYN-000514,anteater,CAM-032,2024-04-24,1844,502,177,103
GUYRA-SYN-000515,brocket_deer,CAM-002,2024-04-18,709,19,271,100
GUYRA-SYN-000516,capybara,CAM-025,2024-12-24,629,212,205,371
GUYRA-SYN-000517,puma,CAM-027,2024-08-02,291,573,147,122
GUYRA-SYN-000518,puma,CAM-034,2024-07-23,1834,762,334,482
GUYRA-SYN-000519,jaguar,CAM-038,2024-02-17,273,807,138,403
GUYRA-SYN-000520,anteater,CAM-004,2024-07-22,267,484,249,233
GUYRA-SYN-000521,tapir,CAM-026,2024-12-27,1506,668,262,331
GUYRA-SYN-000522,tapir,CAM-015,2024-02-07,278,223,179,154
GUYRA-SYN-000523,puma,CAM-029,2024-08-11,832,247,374,283
GUYRA-SYN-000524,puma,CAM-029,2024-05-15,542,245,146,180
GUYRA-SYN-000525,capybara,CAM-020,2024-12-23,1235,82,210,267
GUYRA-SYN-000526,puma,CAM-006,2024-12-08,728,811,362,125
GUYRA-SYN-000527,capybara,CAM-020,2024-05-27,356,63,307,331
GUYRA-SYN-000528,anteater,CAM-048,2024-09-08,193,946,152,171
GUYRA-SYN-000529,jaguar,CAM-001,2024-01-27,1599,455,166,201
GUYRA-SYN-000530,brocket_deer,CAM-024,2024-11-21,1920,172,398,400
GUYRA-SYN-000531,tapir,CAM-005,2024-01-03,404,908,165,147
GUYRA-SYN-000532,tapir,CAM-008,2024-01-15,103,344,393,321
GUYRA-SYN-000533,capybara,CAM-026,2024-08-01,783,873,188,281
GUYRA-SYN-000534,puma,CAM-012,2024-05-09,913,304,117,414
GUYRA-SYN-000535,anteater,CAM-040,2024-04-21,604,1021,310,381
GUYRA-SYN-000536,brocket_deer,CAM-004,2024-02-09,784,281,314,202
GUYRA-SYN-000537,capybara,CAM-034,2024-04-21,1642,39,295,500
GUYRA-SYN-000538,capybara,CAM-023,2024-08-18,1600,992,276,389
GUYRA-SYN-000539,anteater,CAM-021,2024-07-09,368,53,263,405
GUYRA-SYN-000540,puma,CAM-002,2024-05-02,1656,966,371,283
GUYRA-SYN-000541,anteater,CAM-015,2024-03-04,507,493,236,373
GUYRA-SYN-000542,capybara,CAM-004,2024-04-19,1733,795,281,188
GUYRA-SYN-000543,puma,CAM-016,2024-10-11,1651,734,402,114
GUYRA-SYN-000544,capybara,CAM-045,2024-06-19,1154,291,388,196
GUYRA-SYN-000545,brocket_deer,CAM-035,2024-05-06,1004,77,146,128
GUYRA-SYN-000546,puma,CAM-039,2024-04-01,1078,978,100,269
GUYRA-SYN-000547,anteater,CAM-013,2024-03-11,1468,363,265,130
GUYRA-SYN-000548,jaguar,CAM-010,2024-10-23,1878,290,496,156
GUYRA-SYN-000549,anteater,CAM-024,2024-02-12,1442,810,400,151
GUYRA-SYN-000550,tapir,CAM-020,2024-06-05,322,894,427,349
GUYRA-SYN-000551,capybara,CAM-021,2024-03-23,1150,730,214,440
GUYRA-SYN-000552,anteater,CAM-012,2024-07-10,1503,603,165,190
GUYRA-SYN-000553,capybara,CAM-001,2024-12-19,801,66,193,408
GUYRA-SYN-000554,tapir,CAM-040,2024-04-21,1158,213,354,172
GUYRA-SYN-000555,tapir,CAM-048,2024-02-08,710,654,185,425
GUYRA-SYN-000556,jaguar,CAM-046,2024-11-21,1493,687,328,105
GUYRA-SYN-000557,tapir,CAM-014,2024-04-23,138,717,231,155
GUYRA-SYN-000558,capybara,CAM-001,2024-01-13,897,859,185,311
GUYRA-SYN-000559,brocket_deer,CAM-025,2024-06-18,768,207,345,395
GUYRA-SYN-000560,capybara,CAM-049,2024-11-08,333,924,137,117
GUYRA-SYN-000561,tapir,CAM-002,2024-06-09,214,151,275,187
GUYRA-SYN-000562,brocket_deer,CAM-011,2024-12-03,1120,190,273,404
GUYRA-SYN-000563,anteater,CAM-031,2024-12-01,883,337,410,322
GUYRA-SYN-000564,puma,CAM-004,2024-02-11,420,389,309,456
GUYRA-SYN-000565,anteater,CAM-047,2024-12-18,543,576,252,221
GUYRA-SYN-000566,jaguar,CAM-004,2024-07-19,1125,1005,178,127
GUYRA-SYN-000567,tapir,CAM-001,2024-07-03,603,983,202,149
GUYRA-SYN-000568,jaguar,CAM-014,2024-03-21,597,167,342,159
GUYRA-SYN-000569,tapir,CAM-026,2024-08-16,1832,542,146,428
GUYRA-SYN-000570,anteater,CAM-025,2024-03-12,1813,781,289,195
GUYRA-SYN-000571,brocket_deer,CAM-003,2024-05-15,952,539,215,237
GUYRA-SYN-000572,anteater,CAM-004,2024-03-25,1426,198,143,442
GUYRA-SYN-000573,tapir,CAM-035,2024-07-25,1207,465,383,131
GUYRA-SYN-000574,brocket_deer,CAM-034,2024-07-18,1407,972,393,220
GUYRA-SYN-000575,brocket_deer,CAM-020,2024-02-13,1848,71,357,392
GUYRA-SYN-000576,anteater,CAM-037,2024-11-20,301,246,487,329
GUYRA-SYN-000577,puma,CAM-011,2024-04-26,394,258,121,316
GUYRA-SYN-000578,jaguar,CAM-044,2024-07-07,1684,302,404,232
GUYRA-SYN-000579,tapir,CAM-047,2024-02-03,794,813,382,266
GUYRA-SYN-000580,tapir,CAM-034,2024-08-28,25,1070,500,314
GUYRA-SYN-000581,jaguar,CAM-027,2024-03-05,1160,205,154,388
GUYRA-SYN-000582,jaguar,CAM-019,2024-09-12,1797,841,235,296
GUYRA-SYN-000583,capybara,CAM-032,2024-10-20,968,76,188,241
GUYRA-SYN-000584,brocket_deer,CAM-010,2024-10-20,1394,822,119,302
GUYRA-SYN-000585,tapir,CAM-045,2024-04-02,1527,973,237,290
GUYRA-SYN-000586,jaguar,CAM-022,2024-05-10,574,1006,456,450
GUYRA-SYN-000587,jaguar,CAM-015,2024-03-10,1523,907,496,264
GUYRA-SYN-000588,tapir,CAM-047,2024-07-20,1322,182,196,326
GUYRA-SYN-000589,puma,CAM-027,2024-12-16,1555,1057,291,128
GUYRA-SYN-000590,anteater,CAM-011,2024-02-10,1453,1037,306,169
GUYRA-SYN-000591,anteater,CAM-037,2024-01-06,394,411,129,227
GUYRA-SYN-000592,jaguar,CAM-030,2024-01-12,1443,407,240,288
GUYRA-SYN-000593,brocket_deer,CAM-033,2024-07-21,1890,253,448,115
GUYRA-SYN-000594,puma,CAM-024,2024-08-20,913,363,342,400
GUYRA-SYN-000595,anteater,CAM-023,2024-06-06,1715,529,483,452
GUYRA-SYN-000596,jaguar,CAM-019,2024-01-13,101,333,392,499
GUYRA-SYN-000597,puma,CAM-015,2024-11-08,1387,423,237,433
GUYRA-SYN-000598,brocket_deer,CAM-033,2024-01-28,1598,18,342,167
GUYRA-SYN-000599,capybara,CAM-012,2024-10-26,17,458,229,411
GUYRA-SYN-000600,tapir,CAM-046,2024-12-21,563,867,292,278
GUYRA-SYN-000601,brocket_deer,CAM-017,2024-04-15,618,1066,419,303
GUYRA-SYN-000602,anteater,CAM-007,2024-01-17,1356,766,387,431
GUYRA-SYN-000603,anteater,CAM-039,2024-05-10,1401,221,346,132
GUYRA-SYN-000604,tapir,CAM-018,2024-11-11,1764,567,233,435
GUYRA-SYN-000605,capybara,CAM-042,2024-05-07,307,1059,491,223
GUYRA-SYN-000606,jaguar,CAM-039,2024-07-22,654,286,469,113
GUYRA-SYN-000607,capybara,CAM-032,2024-05-09,1857,857,307,298
GUYRA-SYN-000608,capybara,CAM-003,2024-10-23,1171,388,275,471
GUYRA-SYN-000609,capybara,CAM-015,2024-11-18,1307,974,443,283
GUYRA-SYN-000610,anteater,CAM-020,2024-03-27,1346,370,250,149
GUYRA-SYN-000611,brocket_deer,CAM-009,2024-12-09,1485,374,448,271
GUYRA-SYN-000612,capybara,CAM-006,2024-04-12,457,628,315,269
GUYRA-SYN-000613,tapir,CAM-017,2024-10-10,949,241,340,127
GUYRA-SYN-000614,capybara,CAM-038,2024-10-20,145,967,199,356
GUYRA-SYN-000615,jaguar,CAM-044,2024-07-17,611,846,127,177
GUYRA-SYN-000616,puma,CAM-013,2024-06-14,1166,937,173,261
GUYRA-SYN-000617,capybara,CAM-012,2024-02-16,681,362,260,424
GUYRA-SYN-000618,jaguar,CAM-001,2024-08-09,428,345,395,491
GUYRA-SYN-000619,puma,CAM-032,2024-02-05,1258,888,424,319
GUYRA-SYN-000620,brocket_deer,CAM-028,2024-08-13,9,77,373,202
GUYRA-SYN-000621,capybara,CAM-024,2024-01-11,1550,390,109,446
GUYRA-SYN-000622,jaguar,CAM-041,2024-12-08,463,705,259,166
GUYRA-SYN-000623,jaguar,CAM-025,2024-09-19,626,342,133,123
GUYRA-SYN-000624,tapir,CAM-019,2024-08-24,1065,1073,272,322
GUYRA-SYN-000625,capybara,CAM-009,2024-06-16,735,385,184,306
GUYRA-SYN-000626,jaguar,CAM-015,2024-04-24,268,432,475,111
GUYRA-SYN-000627,anteater,CAM-033,2024-03-04,750,76,292,427
GUYRA-SYN-000628,tapir,CAM-050,2024-09-20,99,98,438,155
GUYRA-SYN-000629,capybara,CAM-002,2024-01-23,237,853,327,294
GUYRA-SYN-000630,jaguar,CAM-036,2024-05-16,1437,313,205,455
GUYRA-SYN-000631,capybara,CAM-041,2024-01-10,861,206,439,366
GUYRA-SYN-000632,tapir,CAM-040,2024-10-23,280,857,153,361
GUYRA-SYN-000633,capybara,CAM-040,2024-02-10,233,217,354,201
GUYRA-SYN-000634,anteater,CAM-013,2024-05-27,1071,413,283,460
GUYRA-SYN-000635,brocket_deer,CAM-019,2024-03-02,1122,1016,206,452
GUYRA-SYN-000636,brocket_deer,CAM-022,2024-04-01,26,182,156,393
GUYRA-SYN-000637,capybara,CAM-032,2024-03-03,1596,1047,138,470
GUYRA-SYN-000638,capybara,CAM-007,2024-05-21,473,935,251,235
GUYRA-SYN-000639,brocket_deer,CAM-004,2024-02-27,357,80,248,284
GUYRA-SYN-000640,capybara,CAM-021,2024-07-24,237,194,488,123
GUYRA-SYN-000641,jaguar,CAM-009,2024-11-21,349,673,283,324
GUYRA-SYN-000642,anteater,CAM-018,2024-12-03,763,701,193,158
GUYRA-SYN-000643,brocket_deer,CAM-026,2024-08-09,1711,789,453,344
GUYRA-SYN-000644,brocket_deer,CAM-042,2024-03-04,271,120,181,153
GUYRA-SYN-000645,brocket_deer,CAM-038,2024-08-26,1165,897,192,412
GUYRA-SYN-000646,brocket_deer,CAM-050,2024-06-20,59,267,347,349
GUYRA-SYN-000647,jaguar,CAM-027,2024-08-02,129,535,435,260
GUYRA-SYN-000648,jaguar,CAM-046,2024-11-17,1571,458,442,273
GUYRA-SYN-000649,anteater,CAM-034,2024-12-23,1266,195,321,438
GUYRA-SYN-000650,capybara,CAM-016,2024-08-12,1359,788,176,385
GUYRA-SYN-000651,anteater,CAM-004,2024-01-21,1913,321,358,340
GUYRA-SYN-000652,brocket_deer,CAM-011,2024-02-25,1006,656,223,269
GUYRA-SYN-000653,tapir,CAM-004,2024-09-08,1127,775,306,220
GUYRA-SYN-000654,jaguar,CAM-030,2024-08-26,1173,917,145,355
GUYRA-SYN-000655,brocket_deer,CAM-021,2024-02-16,1526,36,152,306
GUYRA-SYN-000656,brocket_deer,CAM-003,2024-09-18,0,186,409,416
GUYRA-SYN-000657,capybara,CAM-020,2024-09-18,423,934,274,286
GUYRA-SYN-000658,jaguar,CAM-015,2024-08-11,1147,968,466,436
GUYRA-SYN-000659,tapir,CAM-046,2024-08-04,199,454,101,274
GUYRA-SYN-000660,tapir,CAM-041,2024-05-18,1069,765,459,154
GUYRA-SYN-000661,jaguar,CAM-011,2024-08-05,1683,838,154,230
GUYRA-SYN-000662,anteater,CAM-013,2024-04-04,1905,804,210,334
GUYRA-SYN-000663,puma,CAM-046,2024-06-04,1550,848,123,424
GUYRA-SYN-000664,capybara,CAM-038,2024-02-25,1826,922,334,437
GUYRA-SYN-000665,anteater,CAM-033,2024-03-16,8,99,383,321
GUYRA-SYN-000666,anteater,CAM-031,2024-09-25,1886,362,454,396
GUYRA-SYN-000667,puma,CAM-047,2024-03-04,793,659,358,296
GUYRA-SYN-000668,brocket_deer,CAM-039,2024-12-25,508,560,303,275
GUYRA-SYN-000669,tapir,CAM-029,2024-03-05,845,1049,253,459
GUYRA-SYN-000670,anteater,CAM-021,2024-12-24,1915,445,202,207
GUYRA-SYN-000671,anteater,CAM-046,2024-05-22,707,271,463,432
GUYRA-SYN-000672,puma,CAM-033,2024-09-23,1304,660,463,159
GUYRA-SYN-000673,tapir,CAM-036,2024-08-19,1168,854,445,482
GUYRA-SYN-000674,anteater,CAM-019,2024-07-26,26,1070,154,112
GUYRA-SYN-000675,brocket_deer,CAM-010,2024-01-22,115,409,236,484
GUYRA-SYN-000676,puma,CAM-019,2024-11-09,299,127,453,251
GUYRA-SYN-000677,puma,CAM-049,2024-09-02,734,926,152,415
GUYRA-SYN-000678,capybara,CAM-048,2024-09-28,459,796,221,361
GUYRA-SYN-000679,capybara,CAM-019,2024-12-22,96,781,298,313
GUYRA-SYN-000680,capybara,CAM-021,2024-09-02,26,514,203,417
GUYRA-SYN-000681,brocket_deer,CAM-015,2024-11-23,1453,753,486,401
GUYRA-SYN-000682,anteater,CAM-048,2024-10-07,1589,396,250,329
GUYRA-SYN-000683,puma,CAM-044,2024-02-06,355,1052,161,293
GUYRA-SYN-000684,jaguar,CAM-028,2024-05-18,541,266,182,399
GUYRA-SYN-000685,tapir,CAM-001,2024-06-15,1453,317,120,178
GUYRA-SYN-000686,tapir,CAM-039,2024-01-25,1909,616,351,393
GUYRA-SYN-000687,anteater,CAM-023,2024-02-26,1449,650,369,212
GUYRA-SYN-000688,puma,CAM-034,2024-02-26,1034,326,312,378
GUYRA-SYN-000689,anteater,CAM-026,2024-02-12,453,436,439,269
GUYRA-SYN-000690,tapir,CAM-024,2024-05-07,1541,972,387,485
GUYRA-SYN-000691,capybara,CAM-001,2024-02-22,708,912,223,428
GUYRA-SYN-000692,anteater,CAM-040,2024-04-02,1397,657,295,158
GUYRA-SYN-000693,brocket_deer,CAM-017,2024-09-24,579,50,364,494
GUYRA-SYN-000694,tapir,CAM-033,2024-09-15,996,89,251,433
GUYRA-SYN-000695,puma,CAM-021,2024-09-03,196,342,495,375
GUYRA-SYN-000696,anteater,CAM-001,2024-11-03,431,436,450,317
GUYRA-SYN-000697,jaguar,CAM-014,2024-09-27,1439,891,431,136
GUYRA-SYN-000698,capybara,CAM-044,2024-03-01,940,679,119,144
GUYRA-SYN-000699,jaguar,CAM-004,2024-03-26,515,144,394,216
GUYRA-SYN-000700,tapir,CAM-027,2024-07-15,1290,828,321,261
GUYRA-SYN-000701,jaguar,CAM-025,2024-11-04,1095,12,428,468
GUYRA-SYN-000702,anteater,CAM-005,2024-12-19,93,148,283,357
GUYRA-SYN-000703,jaguar,CAM-019,2024-11-10,1242,177,244,491
GUYRA-SYN-000704,brocket_deer,CAM-025,2024-07-27,1353,63,342,180
GUYRA-SYN-000705,anteater,CAM-015,2024-03-24,800,604,424,173
GUYRA-SYN-000706,tapir,CAM-044,2024-12-21,764,22,383,384
GUYRA-SYN-000707,puma,CAM-008,2024-01-01,1172,807,375,380
GUYRA-SYN-000708,jaguar,CAM-020,2024-04-24,1518,704,208,311
GUYRA-SYN-000709,capybara,CAM-033,2024-03-06,376,452,415,229
GUYRA-SYN-000710,puma,CAM-008,2024-03-22,1637,111,484,381
GUYRA-SYN-000711,brocket_deer,CAM-042,2024-09-03,595,137,228,150
GUYRA-SYN-000712,puma,CAM-047,2024-10-16,677,731,165,443
